-15000,-2777,-3888,-15000
-15000,-2777,-5000,-15000
-15000,-3888,5000,-15000
-15000,-3888,3888,-15000
-15000,-3888,2777,-15000
-15000,-3888,1666,-15000
-15000,-3888,555,-15000
-15000,-3888,-555,-15000
-15000,-3888,-1666,-15000
-15000,-3888,-2777,-15000
-15000,-3888,-3888,-15000
-15000,-3888,-5000,-15000
-15000,-5000,5000,-15000
-15000,-5000,3888,-15000
-15000,-5000,2777,-15000
-15000,-5000,1666,-15000
-15000,-5000,555,-15000
-15000,-5000,-555,-15000
-15000,-5000,-1666,-15000
-15000,-5000,-2777,-15000
-15000,-5000,-3888,-15000
-15000,-5000,-5000,-15000
-15000,5000,5000,15000
-15000,5000,3888,15000
-15000,5000,2777,15000
-15000,5000,1666,15000
-15000,5000,555,15000
-15000,5000,-555,15000
-15000,5000,-1666,15000
-15000,5000,-2777,15000
-15000,5000,-3888,15000
-15000,5000,-5000,15000
-15000,3888,5000,15000
-15000,3888,3888,15000
-15000,3888,2777,15000
-15000,3888,1666,15000
-15000,3888,555,15000
-15000,3888,-555,15000
-15000,3888,-1666,15000
-15000,3888,-2777,15000
-15000,3888,-3888,15000
-15000,3888,-5000,15000
-15000,2777,5000,15000
-15000,2777,3888,15000
-15000,2777,2777,15000
-15000,2777,1666,15000
-15000,2777,555,15000
-15000,2777,-555,15000
-15000,2777,-1666,15000
-15000,2777,-2777,15000
-15000,2777,-3888,15000
-15000,2777,-5000,15000
-15000,1666,5000,15000
-15000,1666,3888,15000
-15000,1666,2777,15000
-15000,1666,1666,15000
-15000,1666,555,15000
-15000,1666,-555,15000
-15000,1666,-1666,15000
-15000,1666,-2777,15000
-15000,1666,-3888,15000
-15000,1666,-5000,15000
-15000,555,5000,15000
-15000,555,3888,15000
-15000,555,2777,15000
-15000,555,1666,15000
-15000,555,555,15000
-15000,555,-555,15000
-15000,555,-1666,15000
-15000,555,-2777,15000
-15000,555,-3888,15000
-15000,555,-5000,15000
-15000,-555,5000,15000
-15000,-555,3888,15000
-15000,-555,2777,15000
-15000,-555,1666,15000
-15000,-555,555,15000
-15000,-555,-555,15000
-15000,-555,-1666,15000
-15000,-555,-2777,15000
-15000,-555,-3888,15000
-15000,-555,-5000,15000
-15000,-1666,5000,15000
-15000,-1666,3888,15000
-15000,-1666,2777,15000
-15000,-1666,1666,15000
-15000,-1666,555,15000
-15000,-1666,-555,15000
-15000,-1666,-1666,15000
-15000,-1666,-2777,15000
-15000,-1666,-3888,15000
-15000,-1666,-5000,15000
-15000,-2777,5000,15000
-15000,-2777,3888,15000
-15000,-2777,2777,15000
-15000,-2777,1666,15000
-15000,-2777,555,15000
-15000,-2777,-555,15000
-15000,-2777,-1666,15000
-15000,-2777,-2777,15000
-15000,-2777,-3888,15000
-15000,-2777,-5000,15000
-15000,-3888,5000,15000
-15000,-3888,3888,15000
-15000,-3888,2777,15000
-15000,-3888,1666,15000
-15000,-3888,555,15000
-15000,-3888,-555,15000
-15000,-3888,-1666,15000
-15000,-3888,-2777,15000
-15000,-3888,-3888,15000
-15000,-3888,-5000,15000
-15000,-5000,5000,15000
-15000,-5000,3888,15000
-15000,-5000,2777,15000
-15000,-5000,1666,15000
-15000,-5000,555,15000
-15000,-5000,-555,15000
-15000,-5000,-1666,15000
-15000,-5000,-2777,15000
-15000,-5000,-3888,15000
-15000,-5000,-5000,15000
15000,5000,5000,-15000
15000,5000,3888,-15000
15000,5000,2777,-15000
15000,5000,1666,-15000
15000,5000,555,-15000
15000,5000,-555,-15000
15000,5000,-1666,-15000
15000,5000,-2777,-15000
15000,5000,-3888,-15000
15000,5000,-5000,-15000
15000,3888,5000,-15000
15000,3888,3888,-15000
15000,3888,2777,-15000
15000,3888,1666,-15000
15000,3888,555,-15000
15000,3888,-555,-15000
15000,3888,-1666,-15000
15000,3888,-2777,-15000
15000,3888,-3888,-15000
15000,3888,-5000,-15000
15000,2777,5000,-15000
15000,2777,3888,-15000
15000,2777,2777,-15000
15000,2777,1666,-15000
15000,2777,555,-15000
15000,2777,-555,-15000
15000,2777,-1666,-15000
15000,2777,-2777,-15000
15000,2777,-3888,-15000
15000,2777,-5000,-15000
15000,1666,5000,-15000
15000,1666,3888,-15000
15000,1666,2777,-15000
15000,1666,1666,-15000
15000,1666,555,-15000
15000,1666,-555,-15000
15000,1666,-1666,-15000
15000,1666,-2777,-15000
15000,1666,-3888,-15000
15000,1666,-5000,-15000
15000,555,5000,-15000
15000,555,3888,-15000
15000,555,2777,-15000
15000,555,1666,-15000
15000,555,555,-15000
15000,555,-555,-15000
15000,555,-1666,-15000
15000,555,-2777,-15000
15000,555,-3888,-15000
15000,555,-5000,-15000
15000,-555,5000,-15000
15000,-555,3888,-15000
15000,-555,2777,-15000
15000,-555,1666,-15000
15000,-555,555,-15000
15000,-555,-555,-15000
15000,-555,-1666,-15000
15000,-555,-2777,-15000
15000,-555,-3888,-15000
15000,-555,-5000,-15000
15000,-1666,5000,-15000
15000,-1666,3888,-15000
15000,-1666,2777,-15000
15000,-1666,1666,-15000
15000,-1666,555,-15000
15000,-1666,-555,-15000
15000,-1666,-1666,-15000
15000,-1666,-2777,-15000
15000,-1666,-3888,-15000
15000,-1666,-5000,-15000
15000,-2777,5000,-15000
15000,-2777,3888,-15000
15000,-2777,2777,-15000
15000,-2777,1666,-15000
15000,-2777,555,-15000
15000,-2777,-555,-15000
15000,-2777,-1666,-15000
15000,-2777,-2777,-15000
15000,-2777,-3888,-15000
15000,-2777,-5000,-15000
15000,-3888,5000,-15000
15000,-3888,3888,-15000
15000,-3888,2777,-15000
15000,-3888,1666,-15000
15000,-3888,555,-15000
15000,-3888,-555,-15000
15000,-3888,-1666,-15000
15000,-3888,-2777,-15000
15000,-3888,-3888,-15000
15000,-3888,-5000,-15000
15000,-5000,5000,-15000
15000,-5000,3888,-15000
15000,-5000,2777,-15000
15000,-5000,1666,-15000
15000,-5000,555,-15000
15000,-5000,-555,-15000
15000,-5000,-1666,-15000
15000,-5000,-2777,-15000
15000,-5000,-3888,-15000
15000,-5000,-5000,-15000
15000,5000,5000,15000
15000,5000,3888,15000
15000,5000,2777,15000
15000,5000,1666,15000
15000,5000,555,15000
15000,5000,-555,15000
15000,5000,-1666,15000
15000,5000,-2777,15000
15000,5000,-3888,15000
15000,5000,-5000,15000
15000,3888,5000,15000
15000,3888,3888,15000
15000,3888,2777,15000
15000,3888,1666,15000
15000,3888,555,15000
15000,3888,-555,15000
15000,3888,-1666,15000
15000,3888,-2777,15000
15000,3888,-3888,15000
15000,3888,-5000,15000
15000,2777,5000,15000
15000,2777,3888,15000
15000,2777,2777,15000
15000,2777,1666,15000
15000,2777,555,15000
15000,2777,-555,15000
15000,2777,-1666,15000
15000,2777,-2777,15000
15000,2777,-3888,15000
15000,2777,-5000,15000
15000,1666,5000,15000
15000,1666,3888,15000
15000,1666,2777,15000
15000,1666,1666,15000
15000,1666,555,15000
15000,1666,-555,15000
15000,1666,-1666,15000
15000,1666,-2777,15000
15000,1666,-3888,15000
15000,1666,-5000,15000
15000,555,5000,15000
15000,555,3888,15000
15000,555,2777,15000
15000,555,1666,15000
15000,555,555,15000
15000,555,-555,15000
15000,555,-1666,15000
15000,555,-2777,15000
15000,555,-3888,15000
15000,555,-5000,15000
15000,-555,5000,15000
15000,-555,3888,15000
15000,-555,2777,15000
15000,-555,1666,15000
15000,-555,555,15000
15000,-555,-555,15000
15000,-555,-1666,15000
15000,-555,-2777,15000
15000,-555,-3888,15000
15000,-555,-5000,15000
15000,-1666,5000,15000
15000,-1666,3888,15000
15000,-1666,2777,15000
15000,-1666,1666,15000
15000,-1666,555,15000
15000,-1666,-555,15000
15000,-1666,-1666,15000
15000,-1666,-2777,15000
15000,-1666,-3888,15000
15000,-1666,-5000,15000
15000,-2777,5000,15000
15000,-2777,3888,15000
15000,-2777,2777,15000
15000,-2777,1666,15000
15000,-2777,555,15000
15000,-2777,-555,15000
15000,-2777,-1666,15000
15000,-2777,-2777,15000
15000,-2777,-3888,15000
15000,-2777,-5000,15000
15000,-3888,5000,15000
15000,-3888,3888,15000
15000,-3888,2777,15000
15000,-3888,1666,15000
15000,-3888,555,15000
15000,-3888,-555,15000
15000,-3888,-1666,15000
15000,-3888,-2777,15000
15000,-3888,-3888,15000
15000,-3888,-5000,15000
15000,-5000,5000,15000
15000,-5000,3888,15000
15000,-5000,2777,15000
15000,-5000,1666,15000
15000,-5000,555,15000
15000,-5000,-555,15000
15000,-5000,-1666,15000
15000,-5000,-2777,15000
15000,-5000,-3888,15000
15000,-5000,-5000,15000
5000,-15000,5000,15000
5000,-15000,3888,15000
5000,-15000,2777,15000
5000,-15000,1666,15000
5000,-15000,555,15000
5000,-15000,-555,15000
5000,-15000,-1666,15000
5000,-15000,-2777,15000
5000,-15000,-3888,15000
5000,-15000,-5000,15000
3888,-15000,5000,15000
3888,-15000,3888,15000
3888,-15000,2777,15000
3888,-15000,1666,15000
3888,-15000,555,15000
3888,-15000,-555,15000
3888,-15000,-1666,15000
3888,-15000,-2777,15000
3888,-15000,-3888,15000
3888,-15000,-5000,15000
2777,-15000,5000,15000
2777,-15000,3888,15000
2777,-15000,2777,15000
2777,-15000,1666,15000
2777,-15000,555,15000
2777,-15000,-555,15000
2777,-15000,-1666,15000
2777,-15000,-2777,15000
2777,-15000,-3888,15000
2777,-15000,-5000,15000
1666,-15000,5000,15000
1666,-15000,3888,15000
1666,-15000,2777,15000
1666,-15000,1666,15000
1666,-15000,555,15000
1666,-15000,-555,15000
1666,-15000,-1666,15000
1666,-15000,-2777,15000
1666,-15000,-3888,15000
1666,-15000,-5000,15000
555,-15000,5000,15000
555,-15000,3888,15000
555,-15000,2777,15000
555,-15000,1666,15000
555,-15000,555,15000
555,-15000,-555,15000
555,-15000,-1666,15000
555,-15000,-2777,15000
555,-15000,-3888,15000
555,-15000,-5000,15000
-555,-15000,5000,15000
-555,-15000,3888,15000
-555,-15000,2777,15000
-555,-15000,1666,15000
-555,-15000,555,15000
-555,-15000,-555,15000
-555,-15000,-1666,15000
-555,-15000,-2777,15000
-555,-15000,-3888,15000
-555,-15000,-5000,15000
-1666,-15000,5000,15000
-1666,-15000,3888,15000
-1666,-15000,2777,15000
-1666,-15000,1666,15000
-1666,-15000,555,15000
-1666,-15000,-555,15000
-1666,-15000,-1666,15000
-1666,-15000,-2777,15000
-1666,-15000,-3888,15000
-1666,-15000,-5000,15000
-2777,-15000,5000,15000
-2777,-15000,3888,15000
-2777,-15000,2777,15000
-2777,-15000,1666,15000
-2777,-15000,555,15000
-2777,-15000,-555,15000
-2777,-15000,-1666,15000
-2777,-15000,-2777,15000
-2777,-15000,-3888,15000
-2777,-15000,-5000,15000
-3888,-15000,5000,15000
-3888,-15000,3888,15000
-3888,-15000,2777,15000
-3888,-15000,1666,15000
-3888,-15000,555,15000
-3888,-15000,-555,15000
-3888,-15000,-1666,15000
-3888,-15000,-2777,15000
-3888,-15000,-3888,15000
-3888,-15000,-5000,15000
-5000,-15000,5000,15000
-5000,-15000,3888,15000
-5000,-15000,2777,15000
-5000,-15000,1666,15000
-5000,-15000,555,15000
-5000,-15000,-555,15000
-5000,-15000,-1666,15000
-5000,-15000,-2777,15000
-5000,-15000,-3888,15000
-5000,-15000,-5000,15000
